Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
179	Waveform 1	1	13217.008427765	13217.919442861	79.4	206.2
179	Spectrogram 1	1	13217.008427765	13217.919442861	79.4	206.2
180	Waveform 1	1	13262.872851097	13263.677934205	65.6	169.3
180	Spectrogram 1	1	13262.872851097	13263.677934205	65.6	169.3
181	Waveform 1	1	13309.266934368	13309.923712693	86.4	190.0
181	Spectrogram 1	1	13309.266934368	13309.923712693	86.4	190.0
182	Waveform 1	1	13336.881339898	13337.601677415	95.6	167.0
182	Spectrogram 1	1	13336.881339898	13337.601677415	95.6	167.0
183	Waveform 1	1	13356.669435232	13357.050790388	97.9	176.2
183	Spectrogram 1	1	13356.669435232	13357.050790388	97.9	176.2
184	Waveform 1	1	13496.826259333	13497.567783248	77.1	160.1
184	Spectrogram 1	1	13496.826259333	13497.567783248	77.1	160.1
185	Waveform 1	1	13516.275372306	13516.762659450	67.9	139.4
185	Spectrogram 1	1	13516.275372306	13516.762659450	67.9	139.4
186	Waveform 1	1	13558.135566496	13558.877090411	79.4	157.8
186	Spectrogram 1	1	13558.135566496	13558.877090411	79.4	157.8
187	Waveform 1	1	13721.194886375	13722.508443024	63.3	162.4
187	Spectrogram 1	1	13721.194886375	13722.508443024	63.3	162.4
188	Waveform 1	1	13738.999989827	13739.635581755	47.2	107.1
188	Spectrogram 1	1	13738.999989827	13739.635581755	47.2	107.1
189	Waveform 1	1	13824.322014933	13825.572012389	100.2	203.9
189	Spectrogram 1	1	13824.322014933	13825.572012389	100.2	203.9
190	Waveform 1	1	13888.529609077	13889.864352124	81.7	190.0
190	Spectrogram 1	1	13888.529609077	13889.864352124	81.7	190.0
191	Waveform 1	1	13898.644050210	13899.915234065	56.4	150.9
191	Spectrogram 1	1	13898.644050210	13899.915234065	56.4	150.9
192	Waveform 1	1	13962.326233902	13963.682163346	95.6	194.7
192	Spectrogram 1	1	13962.326233902	13963.682163346	95.6	194.7
193	Waveform 1	1	14019.165211176	14020.245717453	93.3	203.9
193	Spectrogram 1	1	14019.165211176	14020.245717453	93.3	203.9
194	Waveform 1	1	14062.932181148	14063.906755437	56.4	157.8
194	Spectrogram 1	1	14062.932181148	14063.906755437	56.4	157.8
195	Waveform 1	1	14097.983012226	14098.872840924	54.1	178.5
195	Spectrogram 1	1	14097.983012226	14098.872840924	54.1	178.5
196	Waveform 1	1	14120.894037495	14122.249966939	91.0	153.2
196	Spectrogram 1	1	14120.894037495	14122.249966939	91.0	153.2
197	Waveform 1	1	14141.114390271	14142.258455740	31.1	164.7
197	Spectrogram 1	1	14141.114390271	14142.258455740	31.1	164.7
198	Waveform 1	1	14185.805032245	14186.737233738	65.6	173.9
198	Spectrogram 1	1	14185.805032245	14186.737233738	65.6	173.9
200	Waveform 1	1	14187.881299207	14188.834687098	38.0	167.0
200	Spectrogram 1	1	14187.881299207	14188.834687098	38.0	167.0
201	Waveform 1	1	14231.139795637	14231.987251540	44.9	148.6
201	Spectrogram 1	1	14231.139795637	14231.987251540	44.9	148.6
202	Waveform 1	1	14234.741483225	14235.334702357	130.1	183.1
202	Spectrogram 1	1	14234.741483225	14235.334702357	130.1	183.1
203	Waveform 1	1	14267.631301751	14268.860112810	51.8	137.0
203	Spectrogram 1	1	14267.631301751	14268.860112810	51.8	137.0
205	Waveform 1	1	14271.644060383	14272.576261876	42.6	97.9
