Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
2837	Spectrogram 1	1	10545.9519	10547.00659	65	400
2838	Spectrogram 1	1	10557.94897	10558.54224	65	400
2863	Spectrogram 1	1	10736.65259	10736.98218	75	600
2866	Spectrogram 1	1	10748.78149	10749.11108	115	350
2868	Spectrogram 1	1	10763.94263	10764.40405	105	450
2869	Spectrogram 1	1	10770.20483	10770.60034	115	400
2879	Spectrogram 1	1	10976.39624	10977.31909	65	400
2881	Spectrogram 1	1	10995.64429	10995.84204	65	400
2882	Spectrogram 1	1	10995.84204	10997.09448	105	165
2883	Spectrogram 1	1	11001.97241	11002.63159	85	165
2905	Spectrogram 1	1	11183.44458	11184.03784	95	350
2914	Spectrogram 1	1	11287.52905	11287.99048	65	350
2922	Spectrogram 1	1	11318.64233	11319.16968	95	300
2923	Spectrogram 1	1	11336.17651	11336.24243	95	300
2924	Spectrogram 1	1	11336.24243	11336.83569	65	350
2926	Spectrogram 1	1	11342.57056	11343.69116	75	300
2928	Spectrogram 1	1	11351.66724	11352.2605	65	145
2929	Spectrogram 1	1	11358.39087	11358.52271	200	500
2930	Spectrogram 1	1	11360.50024	11362.28003	65	550
2932	Spectrogram 1	1	11365.57593	11366.23511	75	500
2933	Spectrogram 1	1	11370.58569	11370.65161	250	500
2934	Spectrogram 1	1	11370.65161	11371.24487	65	300
2935	Spectrogram 1	1	11376.1228	11376.32056	65	450
2936	Spectrogram 1	1	11381.2644	11382.25317	75	400
2937	Spectrogram 1	1	11386.40601	11387.32886	115	400
2938	Spectrogram 1	1	11391.67944	11392.20679	85	350
2942	Spectrogram 1	1	11453.24683	11454.30151	75	300
2943	Spectrogram 1	1	11464.65063	11465.04614	75	300
2946	Spectrogram 1	1	11500.8396	11501.36694	95	250
2948	Spectrogram 1	1	11591.34497	11591.41089	105	165
2949	Spectrogram 1	1	11591.41089	11593.12476	65	500
2950	Spectrogram 1	1	11597.60718	11598.00269	75	400
2951	Spectrogram 1	1	11601.23267	11601.69409	75	350
2952	Spectrogram 1	1	11601.69409	11601.82593	200	450
2953	Spectrogram 1	1	11606.76978	11606.96753	150	500
2954	Spectrogram 1	1	11611.84546	11612.04321	65	450
2955	Spectrogram 1	1	11616.52563	11617.71216	65	350
2956	Spectrogram 1	1	11621.60132	11622.32642	65	500
2957	Spectrogram 1	1	11627.20435	11627.66577	75	400
2958	Spectrogram 1	1	11632.47778	11632.80737	105	500
2960	Spectrogram 1	1	11682.31177	11682.57544	65	250
2961	Spectrogram 1	1	11694.77026	11696.02271	65	300
2968	Spectrogram 1	1	11753.2395	11753.43726	65	400
2970	Spectrogram 1	1	11775.91528	11776.57446	65	300
2971	Spectrogram 1	1	11781.38647	11782.44116	135	450
2973	Spectrogram 1	1	11790.02173	11790.68091	65	550
2974	Spectrogram 1	1	11795.03149	11795.36108	105	500
2975	Spectrogram 1	1	11810.91772	11811.24731	125	450
2976	Spectrogram 1	1	11816.12524	11816.25708	75	350
2977	Spectrogram 1	1	11821.33276	11821.99194	65	165
2984	Spectrogram 1	1	11879.53833	11880.06567	75	350
2990	Spectrogram 1	1	11933.39331	11933.85474	65	165
2992	Spectrogram 1	1	11939.45776	11939.5896	85	650
2994	Spectrogram 1	1	11978.41528	11979.00854	65	400
2997	Spectrogram 1	1	11987.77563	11988.30298	125	450
2998	Spectrogram 1	1	11992.85132	11993.44458	65	450
2999	Spectrogram 1	1	11997.46558	11997.59741	200	550
3000	Spectrogram 1	1	11997.927	11998.25659	115	850
3001	Spectrogram 1	1	12002.47534	12002.60718	200	500
3002	Spectrogram 1	1	12002.93677	12003.20044	135	500
3003	Spectrogram 1	1	12008.01245	12008.27612	150	450
3004	Spectrogram 1	1	12013.08813	12013.35181	150	500
3005	Spectrogram 1	1	12018.0979	12018.36157	150	400
3006	Spectrogram 1	1	12023.30542	12023.56909	95	350
3007	Spectrogram 1	1	12030.29272	12030.75415	75	350
3012	Spectrogram 1	1	12134.57495	12135.03638	85	400
3013	Spectrogram 1	1	12137.40942	12138.39819	65	400
3014	Spectrogram 1	1	12143.73755	12143.86938	65	350
3015	Spectrogram 1	1	12146.70386	12147.42896	65	400
3016	Spectrogram 1	1	12147.89038	12148.61548	65	350
3017	Spectrogram 1	1	12153.75708	12154.48218	75	400
3018	Spectrogram 1	1	12172.14819	12172.47778	105	350
3022	Spectrogram 1	1	12200.88843	12201.21802	75	350
3023	Spectrogram 1	1	12201.21802	12202.00903	65	600
3024	Spectrogram 1	1	12210.77612	12211.76489	85	500
3025	Spectrogram 1	1	12215.39038	12215.52222	200	600
3026	Spectrogram 1	1	12215.85181	12216.44507	65	550
3027	Spectrogram 1	1	12220.53198	12220.66382	200	450
3028	Spectrogram 1	1	12220.92749	12221.05933	200	500
3030	Spectrogram 1	1	12241.4939	12242.02124	85	165
3031	Spectrogram 1	1	12246.89917	12247.55835	105	300
3044	Spectrogram 1	1	12360.54175	12361.79419	65	165
3045	Spectrogram 1	1	12364.7605	12365.4856	85	400
3046	Spectrogram 1	1	12370.09985	12370.82495	65	350
3047	Spectrogram 1	1	12370.82495	12371.08862	85	400
3048	Spectrogram 1	1	12374.71411	12374.84595	150	500
3050	Spectrogram 1	1	12379.85571	12380.9104	85	450
3051	Spectrogram 1	1	12381.43774	12381.70142	115	400
3052	Spectrogram 1	1	12384.86548	12385.52466	115	400
3053	Spectrogram 1	1	12389.94116	12390.86401	105	350
3054	Spectrogram 1	1	12393.50073	12393.83032	75	350
3055	Spectrogram 1	1	12400.68579	12401.54272	135	450
3058	Spectrogram 1	1	12435.5564	12436.21558	125	400
3062	Spectrogram 1	1	12484.92896	12485.39038	95	165
3064	Spectrogram 1	1	12538.28955	12538.78394	65	350
3065	Spectrogram 1	1	12538.78394	12539.24536	95	350
3066	Spectrogram 1	1	12554.0769	12554.47241	95	350
3067	Spectrogram 1	1	12560.27319	12560.73462	105	350
3068	Spectrogram 1	1	12598.30786	12598.37378	85	145
3069	Spectrogram 1	1	12598.37378	12599.29663	65	500
3070	Spectrogram 1	1	12607.86597	12608.7229	65	500
3071	Spectrogram 1	1	12612.54614	12612.94165	105	350
3072	Spectrogram 1	1	12612.94165	12613.27124	65	500
3073	Spectrogram 1	1	12617.95142	12618.80835	95	750
3074	Spectrogram 1	1	12622.49976	12622.63159	200	600
3075	Spectrogram 1	1	12623.0271	12623.35669	115	400
3076	Spectrogram 1	1	12628.10278	12628.23462	200	450
3077	Spectrogram 1	1	12633.17847	12633.24438	125	350
3078	Spectrogram 1	1	12633.24438	12633.70581	65	450
3079	Spectrogram 1	1	12636.34253	12637.92456	65	400
3081	Spectrogram 1	1	12642.40698	12642.86841	75	300
3082	Spectrogram 1	1	12645.96655	12646.29614	65	350
3086	Spectrogram 1	1	12665.61011	12666.53296	85	300
3091	Spectrogram 1	1	12740.49292	12741.41577	75	300
3095	Spectrogram 1	1	12781.03247	12781.8894	75	350
3096	Spectrogram 1	1	12787.16284	12787.55835	85	350
3097	Spectrogram 1	1	12793.49097	12793.95239	115	450
3099	Spectrogram 1	1	12813.72778	12814.45288	85	165
3109	Spectrogram 1	1	12850.31226	12850.44409	85	400
3124	Spectrogram 1	1	13042.13354	13042.99048	105	350
3128	Spectrogram 1	1	13052.94409	13053.27368	115	350
3131	Spectrogram 1	1	13058.21753	13058.74487	105	350
3165	Spectrogram 1	1	13323.01001	13323.86694	65	250
3166	Spectrogram 1	1	13324.98755	13325.51489	65	450
3168	Spectrogram 1	1	13337.24829	13337.44604	85	400
