Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy	Frame Duration	Reason
159	Spectrogram 1	1	1559.682342529	1559.751983643	67.0	226.0	1.0000	1	Too short
160	Waveform 1	1	1562.746551514	1563.582244873	67.0	226.0	0.4167	12	Detection
160	Spectrogram 1	1	1562.746551514	1563.582244873	67.0	226.0	0.4167	12	Detection
161	Waveform 1	1	1568.874969482	1569.432098389	67.0	226.0	0.8750	8	Detection
161	Spectrogram 1	1	1568.874969482	1569.432098389	67.0	226.0	0.8750	8	Detection
162	Waveform 1	1	1578.833648682	1582.803192139	67.0	226.0	0.3684	57	Too long
162	Spectrogram 1	1	1578.833648682	1582.803192139	67.0	226.0	0.3684	57	Too long
163	Waveform 1	1	1594.781463623	1596.243927002	67.0	226.0	0.1429	21	Too sparse
163	Spectrogram 1	1	1594.781463623	1596.243927002	67.0	226.0	0.1429	21	Too sparse
164	Waveform 1	1	1600.283111572	1600.492034912	67.0	226.0	1.0000	3	Too short
164	Spectrogram 1	1	1600.283111572	1600.492034912	67.0	226.0	1.0000	3	Too short
165	Waveform 1	1	1605.645477295	1606.341888428	67.0	226.0	0.2000	10	Detection
165	Spectrogram 1	1	1605.645477295	1606.341888428	67.0	226.0	0.2000	10	Detection
166	Waveform 1	1	1610.311431885	1610.798919678	67.0	226.0	0.5714	7	Detection
166	Spectrogram 1	1	1610.311431885	1610.798919678	67.0	226.0	0.5714	7	Detection
167	Waveform 1	1	1621.384368896	1622.080780029	67.0	226.0	0.5000	10	Detection
167	Spectrogram 1	1	1621.384368896	1622.080780029	67.0	226.0	0.5000	10	Detection
168	Waveform 1	1	1632.944793701	1634.337615967	67.0	226.0	0.1500	20	Detection
168	Spectrogram 1	1	1632.944793701	1634.337615967	67.0	226.0	0.1500	20	Detection
169	Waveform 1	1	1637.958953857	1644.365936279	67.0	226.0	0.0978	92	Too long
169	Spectrogram 1	1	1637.958953857	1644.365936279	67.0	226.0	0.0978	92	Too long
170	Waveform 1	1	1648.335479736	1652.513946533	67.0	226.0	0.0500	60	Too long
170	Spectrogram 1	1	1648.335479736	1652.513946533	67.0	226.0	0.0500	60	Too long
171	Waveform 1	1	1659.408416748	1661.497650146	67.0	226.0	0.1000	30	Too long
171	Spectrogram 1	1	1659.408416748	1661.497650146	67.0	226.0	0.1000	30	Too long
172	Waveform 1	1	1669.784942627	1676.191925049	67.0	226.0	0.1087	92	Too long
172	Spectrogram 1	1	1669.784942627	1676.191925049	67.0	226.0	0.1087	92	Too long
173	Waveform 1	1	1680.648956299	1680.997161865	67.0	226.0	0.8000	5	Too short
173	Spectrogram 1	1	1680.648956299	1680.997161865	67.0	226.0	0.8000	5	Too short
174	Waveform 1	1	1687.752349854	1690.955841064	67.0	226.0	0.2391	46	Too long
174	Spectrogram 1	1	1687.752349854	1690.955841064	67.0	226.0	0.2391	46	Too long
175	Waveform 1	1	1700.566314697	1707.182220459	67.0	226.0	0.1474	95	Too long
175	Spectrogram 1	1	1700.566314697	1707.182220459	67.0	226.0	0.1474	95	Too long
176	Waveform 1	1	1712.474945068	1717.837310791	67.0	226.0	0.1039	77	Too long
176	Spectrogram 1	1	1712.474945068	1717.837310791	67.0	226.0	0.1039	77	Too long
177	Waveform 1	1	1725.010345459	1725.079986572	67.0	226.0	1.0000	1	Too short
177	Spectrogram 1	1	1725.010345459	1725.079986572	67.0	226.0	1.0000	1	Too short
178	Waveform 1	1	1729.258453369	1735.317230225	67.0	226.0	0.0805	87	Too long
178	Spectrogram 1	1	1729.258453369	1735.317230225	67.0	226.0	0.0805	87	Too long
179	Waveform 1	1	1745.206268311	1747.504425049	67.0	226.0	0.1212	33	Too long
179	Spectrogram 1	1	1745.206268311	1747.504425049	67.0	226.0	0.1212	33	Too long
180	Waveform 1	1	1757.254180908	1760.248748779	67.0	226.0	0.2558	43	Too long
180	Spectrogram 1	1	1757.254180908	1760.248748779	67.0	226.0	0.2558	43	Too long
181	Waveform 1	1	1769.859222412	1774.176971436	67.0	226.0	0.1774	62	Too long
181	Spectrogram 1	1	1769.859222412	1774.176971436	67.0	226.0	0.1774	62	Too long
182	Waveform 1	1	1782.951751709	1784.066009521	67.0	226.0	0.5000	16	Detection
182	Spectrogram 1	1	1782.951751709	1784.066009521	67.0	226.0	0.5000	16	Detection
183	Waveform 1	1	1791.099761963	1791.169403076	67.0	226.0	1.0000	1	Too short
183	Spectrogram 1	1	1791.099761963	1791.169403076	67.0	226.0	1.0000	1	Too short
184	Waveform 1	1	1795.487152100	1795.556793213	67.0	226.0	1.0000	1	Too short
184	Spectrogram 1	1	1795.487152100	1795.556793213	67.0	226.0	1.0000	1	Too short
185	Waveform 1	1	1801.685211182	1802.311981201	67.0	226.0	0.3333	9	Detection
185	Spectrogram 1	1	1801.685211182	1802.311981201	67.0	226.0	0.3333	9	Detection
186	Waveform 1	1	1810.459991455	1814.359893799	67.0	226.0	0.0714	56	Too long
186	Spectrogram 1	1	1810.459991455	1814.359893799	67.0	226.0	0.0714	56	Too long
187	Waveform 1	1	1830.377349854	1834.904022217	67.0	226.0	0.0769	65	Too long
187	Spectrogram 1	1	1830.377349854	1834.904022217	67.0	226.0	0.0769	65	Too long
188	Waveform 1	1	1842.425262451	1843.609161377	67.0	226.0	0.1765	17	Detection
188	Spectrogram 1	1	1842.425262451	1843.609161377	67.0	226.0	0.1765	17	Detection
189	Waveform 1	1	1860.183746338	1860.531951904	67.0	226.0	0.6000	5	Too short
189	Spectrogram 1	1	1860.183746338	1860.531951904	67.0	226.0	0.6000	5	Too short
190	Waveform 1	1	1871.117401123	1871.813812256	67.0	226.0	0.4000	10	Detection
190	Spectrogram 1	1	1871.117401123	1871.813812256	67.0	226.0	0.4000	10	Detection
191	Waveform 1	1	1885.184906006	1887.413421631	67.0	226.0	0.1562	32	Too long
191	Spectrogram 1	1	1885.184906006	1887.413421631	67.0	226.0	0.1562	32	Too long
192	Waveform 1	1	1891.243682861	1891.382965088	67.0	226.0	1.0000	2	Too short
192	Spectrogram 1	1	1891.243682861	1891.382965088	67.0	226.0	1.0000	2	Too short
193	Waveform 1	1	1895.770355225	1900.088104248	67.0	226.0	0.0968	62	Too long
193	Spectrogram 1	1	1895.770355225	1900.088104248	67.0	226.0	0.0968	62	Too long
194	Waveform 1	1	1906.912933350	1913.946685791	67.0	226.0	0.1683	101	Too long
194	Spectrogram 1	1	1906.912933350	1913.946685791	67.0	226.0	0.1683	101	Too long
195	Waveform 1	1	1917.637664795	1920.980438232	67.0	226.0	0.0833	48	Too long
195	Spectrogram 1	1	1917.637664795	1920.980438232	67.0	226.0	0.0833	48	Too long
196	Waveform 1	1	1924.880340576	1927.387420654	67.0	226.0	0.1389	36	Too long
196	Spectrogram 1	1	1924.880340576	1927.387420654	67.0	226.0	0.1389	36	Too long
197	Waveform 1	1	1936.440765381	1938.390716553	67.0	226.0	0.1786	28	Too long
197	Spectrogram 1	1	1936.440765381	1938.390716553	67.0	226.0	0.1786	28	Too long
198	Waveform 1	1	1944.658416748	1944.728057861	67.0	226.0	1.0000	1	Too short
198	Spectrogram 1	1	1944.658416748	1944.728057861	67.0	226.0	1.0000	1	Too short
199	Waveform 1	1	1949.951141357	1952.597503662	67.0	226.0	0.1842	38	Too long
199	Spectrogram 1	1	1949.951141357	1952.597503662	67.0	226.0	0.1842	38	Too long
200	Waveform 1	1	1955.661712646	1955.731353760	67.0	226.0	1.0000	1	Too short
200	Spectrogram 1	1	1955.661712646	1955.731353760	67.0	226.0	1.0000	1	Too short
201	Waveform 1	1	1961.999053955	1965.341827393	67.0	226.0	0.0833	48	Too long
201	Spectrogram 1	1	1961.999053955	1965.341827393	67.0	226.0	0.0833	48	Too long
202	Waveform 1	1	1972.097015381	1974.464813232	67.0	226.0	0.1471	34	Too long
202	Spectrogram 1	1	1972.097015381	1974.464813232	67.0	226.0	0.1471	34	Too long
203	Waveform 1	1	1985.955596924	2000.649871826	67.0	226.0	0.1185	211	Too long
203	Spectrogram 1	1	1985.955596924	2000.649871826	67.0	226.0	0.1185	211	Too long
204	Waveform 1	1	2003.853363037	2018.408355713	67.0	226.0	0.1675	209	Too long
204	Spectrogram 1	1	2003.853363037	2018.408355713	67.0	226.0	0.1675	209	Too long
205	Waveform 1	1	2028.506317139	2032.336578369	67.0	226.0	0.2000	55	Too long
205	Spectrogram 1	1	2028.506317139	2032.336578369	67.0	226.0	0.2000	55	Too long
206	Waveform 1	1	2039.439971924	2046.334442139	67.0	226.0	0.2020	99	Too long
206	Spectrogram 1	1	2039.439971924	2046.334442139	67.0	226.0	0.2020	99	Too long
207	Waveform 1	1	2049.816497803	2051.348602295	67.0	226.0	0.2273	22	Detection
207	Spectrogram 1	1	2049.816497803	2051.348602295	67.0	226.0	0.2273	22	Detection
208	Waveform 1	1	2056.014556885	2060.332305908	67.0	226.0	0.2903	62	Too long
208	Spectrogram 1	1	2056.014556885	2060.332305908	67.0	226.0	0.2903	62	Too long
209	Waveform 1	1	2070.221343994	2073.842681885	67.0	226.0	0.2308	52	Too long
209	Spectrogram 1	1	2070.221343994	2073.842681885	67.0	226.0	0.2308	52	Too long
210	Waveform 1	1	2085.124542236	2087.910186768	67.0	226.0	0.1500	40	Too long
210	Spectrogram 1	1	2085.124542236	2087.910186768	67.0	226.0	0.1500	40	Too long
211	Waveform 1	1	2092.019012451	2096.893890381	67.0	226.0	0.2143	70	Too long
211	Spectrogram 1	1	2092.019012451	2096.893890381	67.0	226.0	0.2143	70	Too long
212	Waveform 1	1	2100.236663818	2100.375946045	67.0	226.0	1.0000	2	Too short
212	Spectrogram 1	1	2100.236663818	2100.375946045	67.0	226.0	1.0000	2	Too short
213	Waveform 1	1	2104.345489502	2104.415130615	67.0	226.0	1.0000	1	Too short
213	Spectrogram 1	1	2104.345489502	2104.415130615	67.0	226.0	1.0000	1	Too short
214	Waveform 1	1	2109.916778564	2114.582733154	67.0	226.0	0.2239	67	Too long
214	Spectrogram 1	1	2109.916778564	2114.582733154	67.0	226.0	0.2239	67	Too long
215	Waveform 1	1	2121.268280029	2127.814544678	67.0	226.0	0.1915	94	Too long
215	Spectrogram 1	1	2121.268280029	2127.814544678	67.0	226.0	0.1915	94	Too long
216	Waveform 1	1	2139.723175049	2139.792816162	67.0	226.0	1.0000	1	Too short
216	Spectrogram 1	1	2139.723175049	2139.792816162	67.0	226.0	1.0000	1	Too short
217	Waveform 1	1	2143.623077393	2144.389129639	67.0	226.0	0.7273	11	Detection
217	Spectrogram 1	1	2143.623077393	2144.389129639	67.0	226.0	0.7273	11	Detection
218	Waveform 1	1	2152.954986572	2153.024627686	67.0	226.0	1.0000	1	Too short
218	Spectrogram 1	1	2152.954986572	2153.024627686	67.0	226.0	1.0000	1	Too short
219	Waveform 1	1	2159.292327881	2159.849456787	67.0	226.0	0.6250	8	Detection
219	Spectrogram 1	1	2159.292327881	2159.849456787	67.0	226.0	0.6250	8	Detection
220	Waveform 1	1	2170.017059326	2177.956146240	67.0	226.0	0.0789	114	Too long
220	Spectrogram 1	1	2170.017059326	2177.956146240	67.0	226.0	0.0789	114	Too long
221	Waveform 1	1	2184.084564209	2184.641693115	67.0	226.0	0.7500	8	Detection
221	Spectrogram 1	1	2184.084564209	2184.641693115	67.0	226.0	0.7500	8	Detection
222	Waveform 1	1	2192.023651123	2207.483978271	67.0	226.0	0.0811	222	Too long
222	Spectrogram 1	1	2192.023651123	2207.483978271	67.0	226.0	0.0811	222	Too long
223	Waveform 1	1	2215.562347412	2218.069427490	67.0	226.0	0.1944	36	Too long
223	Spectrogram 1	1	2215.562347412	2218.069427490	67.0	226.0	0.1944	36	Too long
224	Waveform 1	1	2225.938873291	2227.749542236	67.0	226.0	0.3077	26	Too long
224	Spectrogram 1	1	2225.938873291	2227.749542236	67.0	226.0	0.3077	26	Too long
225	Waveform 1	1	2237.777862549	2237.847503662	67.0	226.0	1.0000	1	Too short
225	Spectrogram 1	1	2237.777862549	2237.847503662	67.0	226.0	1.0000	1	Too short
226	Waveform 1	1	2246.622283936	2249.129364014	67.0	226.0	0.1111	36	Too long
226	Spectrogram 1	1	2246.622283936	2249.129364014	67.0	226.0	0.1111	36	Too long
227	Waveform 1	1	2252.611419678	2259.854095459	67.0	226.0	0.1346	104	Too long
227	Spectrogram 1	1	2252.611419678	2259.854095459	67.0	226.0	0.1346	104	Too long
228	Waveform 1	1	2265.773590088	2268.977081299	67.0	226.0	0.0652	46	Too long
228	Spectrogram 1	1	2265.773590088	2268.977081299	67.0	226.0	0.0652	46	Too long
229	Waveform 1	1	2278.587554932	2282.557098389	67.0	226.0	0.1930	57	Too long
229	Spectrogram 1	1	2278.587554932	2282.557098389	67.0	226.0	0.1930	57	Too long
230	Waveform 1	1	2289.242645264	2289.312286377	67.0	226.0	1.0000	1	Too short
230	Spectrogram 1	1	2289.242645264	2289.312286377	67.0	226.0	1.0000	1	Too short
231	Waveform 1	1	2292.306854248	2298.574554443	67.0	226.0	0.1000	90	Too long
231	Spectrogram 1	1	2292.306854248	2298.574554443	67.0	226.0	0.1000	90	Too long
232	Waveform 1	1	2303.310150146	2307.418975830	67.0	226.0	0.2542	59	Too long
232	Spectrogram 1	1	2303.310150146	2307.418975830	67.0	226.0	0.2542	59	Too long
233	Waveform 1	1	2312.781341553	2318.561553955	67.0	226.0	0.3735	83	Too long
233	Spectrogram 1	1	2312.781341553	2318.561553955	67.0	226.0	0.3735	83	Too long
234	Waveform 1	1	2326.779205322	2327.963104248	67.0	226.0	0.5294	17	Detection
234	Spectrogram 1	1	2326.779205322	2327.963104248	67.0	226.0	0.5294	17	Detection
235	Waveform 1	1	2331.445159912	2331.932647705	67.0	226.0	0.5714	7	Detection
235	Spectrogram 1	1	2331.445159912	2331.932647705	67.0	226.0	0.5714	7	Detection
236	Waveform 1	1	2338.827117920	2350.666107178	67.0	226.0	0.1294	170	Too long
236	Spectrogram 1	1	2338.827117920	2350.666107178	67.0	226.0	0.1294	170	Too long
237	Waveform 1	1	2354.844573975	2375.806549072	67.0	226.0	0.1130	301	Too long
237	Spectrogram 1	1	2354.844573975	2375.806549072	67.0	226.0	0.1130	301	Too long
238	Waveform 1	1	2386.531280518	2389.804412842	67.0	226.0	0.3617	47	Too long
238	Spectrogram 1	1	2386.531280518	2389.804412842	67.0	226.0	0.3617	47	Too long
239	Waveform 1	1	2394.470367432	2395.097137451	67.0	226.0	0.3333	9	Detection
239	Spectrogram 1	1	2394.470367432	2395.097137451	67.0	226.0	0.3333	9	Detection
240	Waveform 1	1	2398.161346436	2398.788116455	67.0	226.0	0.3333	9	Detection
240	Spectrogram 1	1	2398.161346436	2398.788116455	67.0	226.0	0.3333	9	Detection
241	Waveform 1	1	2409.025360107	2410.836029053	67.0	226.0	0.0769	26	Too long
241	Spectrogram 1	1	2409.025360107	2410.836029053	67.0	226.0	0.0769	26	Too long
242	Waveform 1	1	2414.109161377	2414.387725830	67.0	226.0	0.5000	4	Too short
242	Spectrogram 1	1	2414.109161377	2414.387725830	67.0	226.0	0.5000	4	Too short
243	Waveform 1	1	2430.056976318	2432.494415283	67.0	226.0	0.2000	35	Too long
243	Spectrogram 1	1	2430.056976318	2432.494415283	67.0	226.0	0.2000	35	Too long
244	Waveform 1	1	2441.826324463	2443.149505615	67.0	226.0	0.1579	19	Detection
244	Spectrogram 1	1	2441.826324463	2443.149505615	67.0	226.0	0.1579	19	Detection
245	Waveform 1	1	2452.272491455	2455.267059326	67.0	226.0	0.1395	43	Too long
245	Spectrogram 1	1	2452.272491455	2455.267059326	67.0	226.0	0.1395	43	Too long
246	Waveform 1	1	2458.609832764	2458.679473877	67.0	226.0	1.0000	1	Too short
246	Spectrogram 1	1	2458.609832764	2458.679473877	67.0	226.0	1.0000	1	Too short
247	Waveform 1	1	2464.041839600	2464.111480713	67.0	226.0	1.0000	1	Too short
247	Spectrogram 1	1	2464.041839600	2464.111480713	67.0	226.0	1.0000	1	Too short
248	Waveform 1	1	2469.264923096	2473.513031006	67.0	226.0	0.1148	61	Too long
248	Spectrogram 1	1	2469.264923096	2473.513031006	67.0	226.0	0.1148	61	Too long
249	Waveform 1	1	2480.198577881	2480.407501221	67.0	226.0	1.0000	3	Too short
249	Spectrogram 1	1	2480.198577881	2480.407501221	67.0	226.0	1.0000	3	Too short
250	Waveform 1	1	2483.610992432	2483.680633545	67.0	226.0	1.0000	1	Too short
250	Spectrogram 1	1	2483.610992432	2483.680633545	67.0	226.0	1.0000	1	Too short
251	Waveform 1	1	2491.689361572	2491.828643799	67.0	226.0	1.0000	2	Too short
251	Spectrogram 1	1	2491.689361572	2491.828643799	67.0	226.0	1.0000	2	Too short
252	Waveform 1	1	2495.310699463	2495.658905029	67.0	226.0	0.6000	5	Too short
252	Spectrogram 1	1	2495.310699463	2495.658905029	67.0	226.0	0.6000	5	Too short
253	Waveform 1	1	2503.597991943	2503.667633057	67.0	226.0	1.0000	1	Too short
253	Spectrogram 1	1	2503.597991943	2503.667633057	67.0	226.0	1.0000	1	Too short
254	Waveform 1	1	2509.656768799	2510.283538818	67.0	226.0	0.3333	9	Detection
254	Spectrogram 1	1	2509.656768799	2510.283538818	67.0	226.0	0.3333	9	Detection
255	Waveform 1	1	2515.088775635	2516.481597900	67.0	226.0	0.1000	20	Too sparse
255	Spectrogram 1	1	2515.088775635	2516.481597900	67.0	226.0	0.1000	20	Too sparse
256	Waveform 1	1	2521.217193604	2524.699249268	67.0	226.0	0.0600	50	Too long
256	Spectrogram 1	1	2521.217193604	2524.699249268	67.0	226.0	0.0600	50	Too long
257	Waveform 1	1	2531.733001709	2536.190032959	67.0	226.0	0.0938	64	Too long
257	Spectrogram 1	1	2531.733001709	2536.190032959	67.0	226.0	0.0938	64	Too long
258	Waveform 1	1	2543.014862061	2544.059478760	67.0	226.0	0.3333	15	Detection
258	Spectrogram 1	1	2543.014862061	2544.059478760	67.0	226.0	0.3333	15	Detection
259	Waveform 1	1	2547.193328857	2547.262969971	67.0	226.0	1.0000	1	Too short
259	Spectrogram 1	1	2547.193328857	2547.262969971	67.0	226.0	1.0000	1	Too short
260	Waveform 1	1	2552.346771240	2559.171600342	67.0	226.0	0.1837	98	Too long
260	Spectrogram 1	1	2552.346771240	2559.171600342	67.0	226.0	0.1837	98	Too long
261	Waveform 1	1	2565.508941650	2570.801666260	67.0	226.0	0.0921	76	Too long
261	Spectrogram 1	1	2565.508941650	2570.801666260	67.0	226.0	0.0921	76	Too long
262	Waveform 1	1	2576.721160889	2576.790802002	67.0	226.0	1.0000	1	Too short
262	Spectrogram 1	1	2576.721160889	2576.790802002	67.0	226.0	1.0000	1	Too short
263	Waveform 1	1	2583.963836670	2584.520965576	67.0	226.0	0.2500	8	Detection
263	Spectrogram 1	1	2583.963836670	2584.520965576	67.0	226.0	0.2500	8	Detection
264	Waveform 1	1	2589.813690186	2599.215240479	67.0	226.0	0.0593	135	Too long
264	Spectrogram 1	1	2589.813690186	2599.215240479	67.0	226.0	0.0593	135	Too long
265	Waveform 1	1	2610.009613037	2611.054229736	67.0	226.0	0.4000	15	Detection
265	Spectrogram 1	1	2610.009613037	2611.054229736	67.0	226.0	0.4000	15	Detection
266	Waveform 1	1	2619.689727783	2625.052093506	67.0	226.0	0.0779	77	Too long
266	Spectrogram 1	1	2619.689727783	2625.052093506	67.0	226.0	0.0779	77	Too long
267	Waveform 1	1	2629.230560303	2629.578765869	67.0	226.0	1.0000	5	Too short
267	Spectrogram 1	1	2629.230560303	2629.578765869	67.0	226.0	1.0000	5	Too short
268	Waveform 1	1	2639.258880615	2639.607086182	67.0	226.0	0.4000	5	Too short
268	Spectrogram 1	1	2639.258880615	2639.607086182	67.0	226.0	0.4000	5	Too short
269	Waveform 1	1	2649.565765381	2649.635406494	67.0	226.0	1.0000	1	Too short
269	Spectrogram 1	1	2649.565765381	2649.635406494	67.0	226.0	1.0000	1	Too short
270	Waveform 1	1	2653.047821045	2657.713775635	67.0	226.0	0.1493	67	Too long
270	Spectrogram 1	1	2653.047821045	2657.713775635	67.0	226.0	0.1493	67	Too long
271	Waveform 1	1	2667.742095947	2670.179534912	67.0	226.0	0.1143	35	Too long
271	Spectrogram 1	1	2667.742095947	2670.179534912	67.0	226.0	0.1143	35	Too long
272	Waveform 1	1	2685.222015381	2685.570220947	67.0	226.0	0.8000	5	Too short
272	Spectrogram 1	1	2685.222015381	2685.570220947	67.0	226.0	0.8000	5	Too short
273	Waveform 1	1	2700.612701416	2706.044708252	67.0	226.0	0.0769	78	Too long
273	Spectrogram 1	1	2700.612701416	2706.044708252	67.0	226.0	0.0769	78	Too long
274	Waveform 1	1	2713.705230713	2713.774871826	67.0	226.0	1.0000	1	Too short
274	Spectrogram 1	1	2713.705230713	2713.774871826	67.0	226.0	1.0000	1	Too short
275	Waveform 1	1	2717.953338623	2719.485443115	67.0	226.0	0.2727	22	Detection
275	Spectrogram 1	1	2717.953338623	2719.485443115	67.0	226.0	0.2727	22	Detection
276	Waveform 1	1	2727.424530029	2729.095916748	67.0	226.0	0.1250	24	Too sparse
276	Spectrogram 1	1	2727.424530029	2729.095916748	67.0	226.0	0.1250	24	Too sparse
277	Waveform 1	1	2734.876129150	2737.661773682	67.0	226.0	0.1000	40	Too long
277	Spectrogram 1	1	2734.876129150	2737.661773682	67.0	226.0	0.1000	40	Too long
278	Waveform 1	1	2746.018707275	2748.316864014	67.0	226.0	0.1212	33	Too long
278	Spectrogram 1	1	2746.018707275	2748.316864014	67.0	226.0	0.1212	33	Too long
279	Waveform 1	1	2756.047027588	2756.325592041	67.0	226.0	0.5000	4	Too short
279	Spectrogram 1	1	2756.047027588	2756.325592041	67.0	226.0	0.5000	4	Too short
280	Waveform 1	1	2759.807647705	2760.573699951	67.0	226.0	0.5455	11	Detection
280	Spectrogram 1	1	2759.807647705	2760.573699951	67.0	226.0	0.5455	11	Detection
281	Waveform 1	1	2765.518218994	2765.587860107	67.0	226.0	1.0000	1	Too short
281	Spectrogram 1	1	2765.518218994	2765.587860107	67.0	226.0	1.0000	1	Too short
282	Waveform 1	1	2771.368072510	2771.576995850	67.0	226.0	1.0000	3	Too short
282	Spectrogram 1	1	2771.368072510	2771.576995850	67.0	226.0	1.0000	3	Too short
283	Waveform 1	1	2777.914337158	2778.123260498	67.0	226.0	1.0000	3	Too short
283	Spectrogram 1	1	2777.914337158	2778.123260498	67.0	226.0	1.0000	3	Too short
284	Waveform 1	1	2794.419281006	2794.488922119	67.0	226.0	1.0000	1	Too short
284	Spectrogram 1	1	2794.419281006	2794.488922119	67.0	226.0	1.0000	1	Too short
285	Waveform 1	1	2808.347503662	2808.904632568	67.0	226.0	0.3750	8	Detection
285	Spectrogram 1	1	2808.347503662	2808.904632568	67.0	226.0	0.3750	8	Detection
286	Waveform 1	1	2813.500946045	2813.570587158	67.0	226.0	1.0000	1	Too short
286	Spectrogram 1	1	2813.500946045	2813.570587158	67.0	226.0	1.0000	1	Too short
287	Waveform 1	1	2819.211517334	2819.281158447	67.0	226.0	1.0000	1	Too short
287	Spectrogram 1	1	2819.211517334	2819.281158447	67.0	226.0	1.0000	1	Too short
288	Waveform 1	1	2824.504241943	2826.941680908	67.0	226.0	0.0571	35	Too long
288	Spectrogram 1	1	2824.504241943	2826.941680908	67.0	226.0	0.0571	35	Too long
289	Waveform 1	1	2831.050506592	2831.120147705	67.0	226.0	1.0000	1	Too short
289	Spectrogram 1	1	2831.050506592	2831.120147705	67.0	226.0	1.0000	1	Too short
290	Waveform 1	1	2836.412872314	2836.900360107	67.0	226.0	0.8571	7	Detection
